id,eventId,section,sectionId,sectionMapName,sectionType,row,seat,seatFromInternal,hasSeatDetails,hasSeatDetailsExpansion,availableTickets,formattedFees,showRecentlySold,showPartnershipLogo,availableQuantities,ticketClass,ticketClassName,maxQuantity,hasListingNotes,listingNotes,listingNoteBuckets,rowId,isUsersListing,isPreUploaded,rowContent,isSpeculativeRow,rawPrice,price,formattedTotalPrice,ticketTypeId,ticketTypeName,ticketTypeGroupId,listingTypeId,listingCurrencyCode,buyerCurrencyCode,faceValue,faceValueCurrencyCode,vfsUrl,formattedActiveSince,formattedDealScore,isSeatedTogether,showVfsInListing,hideSeatAndRowInfo,isUnmappedSection,aipHash,isMLBVerified,createdDateTime,showCheapestTag,showBestDealTag,showBestDealInSectionTag,showFanFavoriteTag,showBestViewTag,showTopChoiceTag,topChoiceBucket,isMostAffordable,winningMerchTags,isZoneTicketClass,isSponsored,isSponsoredSecondary,isMirrorListing,crossSellSource,isCheapestListing,isFavorite,aggregateFavorites,listingId,canBeRelisted,listingImpressionId,isBetterValueListing,hasRowLevelVfs,isDealScoreEligibleForDisplay,inventoryListingScore.starRating,inventoryListingScore.dealScore,inventoryListingScore.seatQualityScore,bestPriceTagMessage.message,bestPriceTagMessage.disclaimer,bestPriceTagMessage.hasValue,bestPriceTagMessage.featureTrackingKey,listingHighlightData.highlightSiteMessagesWithType,listingHighlightData.listingNoteIdsReplacedByHighlight,seatFrom,seatTo,strikeThroughPrice,strikeThroughDiscountPercent,strikeThroughAmountOff,suppressedMerchTags,bestSellingInSectionMessage.message,bestSellingInSectionMessage.disclaimer,bestSellingInSectionMessage.hasValue,lastTicketInSectionMessage.message,lastTicketInSectionMessage.hasValue,hiddenGemMessage.message,hiddenGemMessage.hasValue,hiddenGemMessage.featureTrackingKey,bestDealTagMessage.message,bestDealTagMessage.hasValue,bestDealTagMessage.featureTrackingKey,bestViewTagMessage.message,bestViewTagMessage.disclaimer,bestViewTagMessage.hasValue,bestViewTagMessage.featureTrackingKey
13391104048,153020449,123,122795,123,2,31,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112692,False,False,Row 31,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,11499.99,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122795/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7,False,False,False,False,znoI0DxTdK%2f1tXVrCHX3vGqhWWpJ9M6OgDn3YCFDu1Y%3d,False,2026-07-18T13:59:12.5170000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13391104048,False,801E23C5-31D9-4AA2-B159-1EFE045F6A94,False,False,True,4,7.099124664773151,1.193274178,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388153094,153020449,336,122929,336,2,1,20_26,20,False,False,7,,False,False,"[1, 2, 3, 4, 5, 6, 7]",478,Loge,7,True,"[{'listingNoteId': 2025, 'listingNoteContentId': 3415843, 'formattedListingNoteContent': 'Front Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415843, 'formattedListingNoteDescription': 'Front Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Front Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2025}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1591187,False,False,Row 1,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,8500.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/478_122929/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,5,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T02:14:39.5970000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388153094,False,12BE368C-8248-4FB9-9903-4D83C5130C8E,False,False,True,2,4.9337368859643655,0.9323844348,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Front Row', 'qualifier': 'Best seats in the house', 'hasValue': True, 'messageType': 'FirstRowTicketAttributeBased'}]",[2025],,,"¥3,791,133",35.0,"¥1,334,352",,,,,,,,,,,,,,,,
13390549329,153020449,326,122919,326,2,22,17_17,17,False,False,1,,False,False,[1],407,Upper,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2113831,False,False,Row 22,False,2456781,"¥2,456,781","¥2,456,781",10,Mobile Transfer ticket,3,1,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/407_122919/0.jpg?im=Resize=(500,271)&v=771",2 hours ago,3,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T12:35:03.1500000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13390549329,False,B54873EF-3A72-41AC-98A9-86025E1E39ED,False,False,True,2,2.930807912755869,0.6992300141,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],17,17,,,,,,,,Last ticket,True,,,,,,,,,,
13388384308,153020449,205A,1530775,205A,2,2,_,,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': 2026, 'listingNoteContentId': 3415844, 'formattedListingNoteContent': 'Second Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415844, 'formattedListingNoteDescription': 'Second Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Second Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2026}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593533,False,False,Row 2,False,2505918,"¥2,505,918","¥2,505,918",10,Mobile Transfer ticket,3,1,USD,JPY,7380.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530775/0.jpg?im=Resize=(500,271)&v=771",11 hours ago,7,False,False,False,False,Vh18RgrsFEGhIZoly7VKI5LF08Y%2bIGL5%2fQLzwjIsnks%3d,False,2026-07-18T03:19:38.2900000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388384308,False,0ACEDEB0-4B46-4448-BC0C-B24A1429E914,False,False,True,3,6.9589692945021495,1.195032793,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[2026],,,,,,,,,,,,,,,,,,,,,
13388306367,153020449,124,122796,124,2,5,_,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112760,False,False,Row 5,False,2520090,"¥2,520,090","¥2,520,090",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,9,False,False,False,False,aOcKfEqeF9dkg7I0sp52Kh9lNaUAPS7SvAQsTKQc2vE%3d,False,2026-07-18T02:57:39.3470000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388306367,False,732A5BB6-696A-4D88-BAF1-01B8C9AC1F75,False,False,True,5,8.619769988916875,1.558143697,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13387928582,153020449,108,122786,108,2,16,_,,False,False,4,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112259,False,False,Row 16,False,2522284,"¥2,522,284","¥2,522,284",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,8,False,False,False,False,RGYp4zDlmKB1hkjmFJziEBXzk24tOmCZ2dlEx1q4pWU%3d,False,2026-07-18T01:24:36.4000000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387928582,False,B1BFA83D-B9CB-4BD1-A932-F85DD46F68E9,False,False,True,4,8.470210356018606,1.500553117,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388017937,153020449,109,122787,109,2,27,7_7,7,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112305,False,False,Row 27,False,2526618,"¥2,526,618","¥2,526,618",10,Mobile Transfer ticket,3,14,USD,JPY,0.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122787/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,UEsf8gQR93I8n9kDjE89aAbpHuyOL0LLdnBJWciGfKA%3d,False,2026-07-18T01:44:06.0070000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388017937,False,50984972-3FC9-44C1-B1D8-D6464C15E42C,False,False,True,4,7.374230051531581,1.274130508,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13388306368,153020449,124,122796,124,2,4,_,,False,False,4,,False,False,"[1, 2, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112749,False,False,Row 4,False,2539195,"¥2,539,195","¥2,539,195",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122796/0.jpg?im=Resize=(500,271)&v=771",12 hours ago,9,False,False,False,False,oePcS0cjc1M%2fyAiawJ1vB%2bVbCApHsrGP5wPH2zWx9hE%3d,False,2026-07-18T02:57:39.3530000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13388306368,False,EBFCB2BC-34F3-4CF1-A282-FEE701129749,False,False,True,5,8.633673463406973,1.576028866,,,,,"[{'message': 'Amazing Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13383672256,153020449,207C,1530778,207C,2,14,5_5,5,False,False,1,,False,False,[1],471,Middle,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593451,False,False,Row 14,False,2544508,"¥2,544,508","¥2,544,508",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530778/0.jpg?im=Resize=(500,271)&v=771",23 hours ago,2,False,False,False,False,tbLkoTf7Snujyg4h9CS1tssZgIjrydTYIKg6IOGpQT8%3d,False,2026-07-17T15:37:46.7030000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13383672256,False,05E67460-48F3-4753-8409-9DA0FC63C320,False,False,True,1,2.4514594287931595,0.6530657106,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],5,5,,,,,,,,Last ticket,True,,,,,,,,,,
13387080696,153020449,128,122798,128,2,21,_,,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112826,False,False,Row 21,False,2565153,"¥2,565,153","¥2,565,153",10,Mobile Transfer ticket,3,1,EUR,JPY,10990.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_122798/0.jpg?im=Resize=(500,271)&v=771",16 hours ago,8,False,False,False,False,TQxZlisxx%2f8306nacjvnL4pZIZU0kSkM4j%2b22a%2fzrnA%3d,False,2026-07-17T23:05:59.8100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387080696,False,FE509620-C814-43CB-BB16-E8C2D316575C,False,False,True,4,8.089048886791584,1.437252908,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13389892129,153020449,Lower,1546666,Lower,3,,_,,False,False,10,,False,False,"[1, 2, 3, 4]",594,Lower,4,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1641233,False,False,Row,True,2565153,"¥2,565,153","¥2,565,153",10,Mobile Transfer ticket,3,1,EUR,JPY,10990.0,EUR,"https://img.vggcdn.net/img/vfsimage2/812551/594_1546666/0.jpg?im=Resize=(500,271)&v=771",5 hours ago,0,False,False,True,True,TQxZlisxx%2f8306nacjvnL4pZIZU0kSkM4j%2b22a%2fzrnA%3d,False,2026-07-18T09:49:31.1170000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13389892129,False,4CA39FCD-26FC-41DA-8F5D-77B75EE49C6E,False,False,True,0,,,,,,,"[{'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,Last tickets,True,,,,,,,,,,
13384790123,153020449,131,122800,131,2,28,29_,29,False,False,1,,False,False,[1],594,Lower,1,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",2112926,False,False,Row 28,False,2597044,"¥2,597,044","¥2,597,044",10,Mobile Transfer ticket,3,1,BRL,JPY,1500.0,BRL,"https://img.vggcdn.net/img/vfsimage2/812551/594_122800/0.jpg?im=Resize=(500,271)&v=771",21 hours ago,7,False,False,False,False,xYroZ4h940khNV42FUsCZFatihIkl7cLSB%2bSGU8fBos%3d,False,2026-07-17T17:53:40.7570000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13384790123,False,5EB9F3B5-C894-47F1-8524-6FD18A178C91,False,False,True,4,7.012923595696527,1.247029714,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,"¥3,393,431",23.0,"¥796,387",,,,,,,,,,,,,,,,
13391083807,153020449,231A,1530792,231A,2,2,16_19,16,False,False,4,,False,False,"[1, 2, 4]",471,Middle,4,True,"[{'listingNoteId': 2026, 'listingNoteContentId': 3415844, 'formattedListingNoteContent': 'Second Row of Section', 'listingNoteTypeId': 6, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3415844, 'formattedListingNoteDescription': 'Second Row of Section'}, {'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 14, 'formattedListingNoteContent': 'Second Row of Section', 'displayOrder': 14, 'showsRawNoteText': True, 'sourceListingNoteId': 2026}, {'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",1593666,False,False,Row 2,False,2632234,"¥2,632,234","¥2,632,234",10,Mobile Transfer ticket,3,1,USD,JPY,10000.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_1530792/0.jpg?im=Resize=(500,271)&v=771",an hour ago,7,False,False,False,False,J6JR8OBaehhDB1kEU8m3nOjseNSqjvKH0g%2flMe1kwQY%3d,False,2026-07-18T13:54:48.0930000Z,False,False,False,False,False,False,0,False,[7],False,False,False,False,0,False,False,0,13391083807,False,E9674167-81C8-4DF0-8F23-B58E05320C51,False,False,True,4,7.393096436873469,1.331183615,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}, {'message': 'Second Row', 'qualifier': 'Premium close-up view', 'hasValue': True, 'messageType': 'SecondRowTicketAttributeBased'}]",[2026],,,,,,,,,,Last tickets,True,,,,,,,,,,
13390284812,153020449,108,122786,108,2,15,_,,False,False,3,,False,False,"[1, 3]",594,Lower,3,True,"[{'listingNoteId': 814, 'listingNoteContentId': 2446060, 'formattedListingNoteContent': 'Limited or Obstructed View (printed on ticket)', 'listingNoteTypeId': 1, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 2446061, 'formattedListingNoteDescription': 'Limited or Obstructed View (printed on ticket)'}]","[{'listingNoteBucketId': 21, 'formattedListingNoteContent': 'Limited view', 'displayOrder': 21, 'showsRawNoteText': False}]",2112258,False,False,Row 15,False,2674930,"¥2,674,930","¥2,674,930",10,Mobile Transfer ticket,3,1,USD,JPY,1099.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/594_122786/0.jpg?im=Resize=(500,271)&v=771",3 hours ago,8,False,False,False,False,7GjpDiIXe4Orz7teqNlUaqn1DYnDgwao6znxG5yrVWc%3d,False,2026-07-18T11:59:25.3700000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13390284812,False,F7ECFE35-E561-440A-9C61-4771EE8E82A2,False,False,True,4,8.152108025584587,1.513572,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13387921180,153020449,217,122849,217,2,11,_,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702935,False,False,Row 11,False,2675122,"¥2,675,122","¥2,675,122",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122849/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,8,False,False,False,False,Czdw6%2fg0Q6%2bd9BFZLzKWN4V2RY4NdEifUA9aD7c93eg%3d,False,2026-07-18T01:23:34.2300000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387921180,False,714404D6-B641-4B51-BCB7-CD9332A56026,False,False,True,4,7.62320314967265,1.397897973,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
13387921218,153020449,217,122849,217,2,12,_,,False,False,3,,False,False,"[1, 3]",471,Middle,3,True,"[{'listingNoteId': -1, 'listingNoteContentId': 3338094, 'formattedListingNoteContent': 'Clear view', 'listingNoteTypeId': 3, 'showToBuyer': True, 'hideInMock': False, 'siteAddedListingNote': False, 'aisleListingNoteWithSplit': False, 'listingNoteDescriptionContentId': 3338095, 'formattedListingNoteDescription': ""You'll have an unrestricted view of the show.""}]","[{'listingNoteBucketId': 27, 'formattedListingNoteContent': 'Clear view', 'displayOrder': 8, 'showsRawNoteText': True, 'sourceListingNoteId': -1}]",702936,False,False,Row 12,False,2694227,"¥2,694,227","¥2,694,227",10,Mobile Transfer ticket,3,1,USD,JPY,10990.0,USD,"https://img.vggcdn.net/img/vfsimage2/812551/471_122849/0.jpg?im=Resize=(500,271)&v=771",13 hours ago,7,False,False,False,False,el9Qowj%2fjC9CZxAy%2fdAtLq%2bc%2bPL%2bf5WlJpQjPtMa9Hc%3d,False,2026-07-18T01:23:34.4100000Z,False,False,False,False,False,False,0,False,,False,False,False,False,0,False,False,0,13387921218,False,7A95599C-BB42-435A-BE2A-A3474BD64691,False,False,True,4,7.383496350532079,1.360712054,,,,,"[{'message': 'Great Value', 'qualifier': 'Based on price, view, seat quality and more', 'hasValue': True, 'messageType': 'ValueBased'}, {'message': 'Popular Pick', 'qualifier': '38 tickets sold for this event', 'hasValue': True, 'messageType': 'BoughtInLastHourSocialProofBased'}]",[],,,,,,,,,,,,,,,,,,,,,
